video_id,text,author,like_count,date_published,date_updated
dv9ydZstIYg,Funniest ep of sun n moon love it,Roshni Hans,0,2021-02-01T13:30:39Z,2021-02-01T13:30:39Z
dv9ydZstIYg,Mark nyungsep astaga,Nurista A8,0,2021-02-01T08:17:51Z,2021-02-01T08:17:51Z
dv9ydZstIYg,TAEIL IS SO FUNNY SOMETIMES HAHAHA,tiny angelite ☆ﾟ.*･｡ﾟ,1,2021-02-01T03:22:44Z,2021-02-01T03:22:50Z
dv9ydZstIYg,haechan keren bgt anjir beatbox gt arghhh,Yurinda kartika Sari,0,2021-01-31T18:42:41Z,2021-01-31T18:42:41Z
dv9ydZstIYg,whatsupp ppl... im Mark from Canada,Dieta Resdiana,0,2021-01-31T15:55:28Z,2021-01-31T15:58:56Z
dv9ydZstIYg,HAECHANS LAUGH IS A MOOD HAHAHSJZJXHXN,hussy merryne,0,2021-01-31T10:44:38Z,2021-01-31T10:44:38Z
dv9ydZstIYg,Mark taeyong winwin and sungchan cute.:),leyla lee,0,2021-01-30T17:08:09Z,2021-01-30T17:08:09Z
dv9ydZstIYg,No but taeil could just stand still and be the funniest guy ever,Miski Anjarwati,0,2021-01-30T04:37:10Z,2021-01-30T04:37:10Z
dv9ydZstIYg,Yangyang and Mark seem awkward with each other lol,Julie G,0,2021-01-29T14:40:56Z,2021-01-29T14:40:56Z
dv9ydZstIYg,이게 ㅅㅂ 레젠드임 ㅋㅋㅋ,EMIYA MAENO,0,2021-01-29T05:16:53Z,2021-01-29T05:16:53Z
dv9ydZstIYg,Mark is everywhere,cheeseclip,0,2021-01-28T16:59:59Z,2021-01-28T16:59:59Z
dv9ydZstIYg,Lots of members missing who are not Korean like Yuta  cough cough.,AStitchInTime,0,2021-01-28T02:35:20Z,2021-01-28T02:35:20Z
dv9ydZstIYg,5:15부터 이마크 계속 꺄하핳거리는거밖에 안들리네 ㅋㅋㅋㅋㅋ,◠‿◠?,2,2021-01-28T01:56:52Z,2021-01-28T01:56:52Z
dv9ydZstIYg,엔시티 진짜 사랑해ㅠㅠ,EN JI YI,0,2021-01-28T00:40:47Z,2021-01-28T00:40:47Z
dv9ydZstIYg,2:09 i don't know way but I like that,Army NCTzens ATINY Stay,0,2021-01-27T18:29:56Z,2021-01-27T18:29:56Z
dv9ydZstIYg,5:48 I LOOSEEE IT SIDWNJSWKAIAK TAEIL IS SO FUNNY FJSJAKAIAKA MARK IS COLLAPSED AND JOHNNY IS DROOLING JSJSKSKAKA,S__carss carss,0,2021-01-27T08:45:36Z,2021-01-27T08:45:36Z
dv9ydZstIYg,Am i the only one who think that haechan will be the next leeteuk? Hes such a great mc tho cuz he talks alot kk,S__carss carss,0,2021-01-27T08:25:50Z,2021-01-27T08:25:50Z
dv9ydZstIYg,Taeil tatatatata lmaoooo this made my whole night. Everytime mark laughs I just laugh with him.,Michelle Cortina,2,2021-01-27T03:28:12Z,2021-01-27T03:28:12Z
dv9ydZstIYg,I miss this so much 😭,Aorta Z,0,2021-01-26T18:16:22Z,2021-01-26T18:16:22Z
dv9ydZstIYg,this ep of sun and moon is so freaking funny 😭😂 moon taeil ❤,kristine burgos,1,2021-01-26T13:42:13Z,2021-01-26T13:42:13Z
dv9ydZstIYg,ngakakk mark😭 kasian ten kena geplak terus WKWKKWKWKW,radhitya rizky,0,2021-01-26T09:26:13Z,2021-01-26T09:26:13Z
